Username,Comment
@sonamsadhwani7467,"Katrina has taken the song title ""TOO SERIOUSLY"" for salman😂😂🤪"
@kunshelgamer,Old times n golden times  😓
@sanjidasmrity2716,Funny Vedio..Lol
@chandini7156,"Always magic.💕
When the combo arise Rahman sir and Shreya Ghoshal"
@chandini7156,"Songs with lots of memmories❣️

Thank you Rahman sir for giving such wonderfull memmories❤️❤️"
@basudevadhikari9178,When was it released ? I remember it
@imrankhan-zn4ps,Game ki dukan mein chalte tha ya song!
@sonu5075,"Looks like my sukku. Katrina. Sukkujaan.  Late sakku.  
You did not cheat me.
Duniya ka dastoor hi yahi hai.
Par mai to tumhe Bhagwan ka farishta man raha tha.
Yet
That sukku who always wanted to touch my beared.
Who always want my hands to be in her waist. 
Who used to use footpath to kiss me.
I and I loved to kiss her forehead.
Whom I made with my own hands with all of my wisdom.
Miss black and white engineer
Who had promised to maintain my books and room after marriage.
Who cared for me like a parivarta wife.
Who made me her forcefully.
I don't love you anymore.
I am free from your bonds for your cheat."
@salmabegum9254,Md ghouse a.s your freind for my elder sis you don't know why don't to talk in freindly way? No one believes you
@dipdip1780,I boycott salman but song ko bahot badhiya hai
@Vishnusinghingi,Ek ladki ko maine dekha ek jhalak aur background me ye song chal raha tha aaj 11 saal baad ye song sun raha hu lekin wo jhalak yaad aati hai us ladki ki....
@rajaidrishi3147,watched in 3gp😂😂
@dr.rinamobeen8340,Salman khan will marry Katrina kaif
@dr.rinamobeen8340,I love this song
@GopalYadav-el6qu,Salman Khan is so handsome my favorite hero in Bollywood
@harshadsulke5799,Such a lovely Song I love it
@vivekkaul3754,Good old school days❤️
@flexiblequeens2131,Tu hi .......
@rajendrasinghrathore7436,Fact this song is dedicated to only a girl best friend 😂
@rubykhan2652,"Stupid choreo, man in a three piece suit flying here n there like a robot"
@mumbaipolice9585,"How salman khan is very helpful towards underworld mafia and criminals and slum area people who has spoil Shakira life and relationship with Indian guy who true love an willing to get married with Shakira, spoil that guy name and life through media worldwide. Backstab and destroy his personal and professional life through corrupt criminals from Vidyavihar, Kurla, Ghatkopar, Chembur area criminals peoples"
@hafsab8849,The music is mesmerizing ❤️
@parameswarchatterjee5029,I LOVE THIS SONG ❤️❤️
@nehag4021,Sallu looks so cute here
@conversesaucer0490,"Listening it on 12/09/2020, remembering my childhood days, movie I hav NVR watched but love this song..."
@kamilquraishi8365,"Who remembering your school and
college days while listening this
song....hit like"
@kamilquraishi8365,2020 may Kon kon sunn raha hai
@xyz3065,School days nostalgia ❤️
@taiyaba6938,I love this song sooo.... Much...
@sohel.85,Love 💖 to
@noorejannattrisha9700,Still fav 1 💝💝💝 nostalgic 💚
@shaikmahaboob8002,Best duet composed by ARR.
@cyberianworld9660,Nokia ke Neville me ye song download kiya tha 😍😍👌👌
@meghaprince1365,"A really beautiful song which can suit for Boy Friend as well as boy Best Friend.... 🤭🤭

Loved Katrina and Salman as jodi😀"
@DarkExhibit11,Golden days of Bollywood
@sakshamgupta8059,I used to see him as an innocent person until he ruined most of other innocents and their whole life! Song i liked.. him i hate!🙏
@mdshahjhahanali4810,love this song❤️❤️❤️২০২০
@yashwanthpalamasi1804,My first mobile ring tone..never forget this song and my first mobile.
@trushnakatole202,Salman my love ❤️😍
@abdul97rehman21,Gao mutar or gobar or gao mata ko bachao sb desh wasi song sun rhy saram kro gao mata mr rhe hai gao mutar Mai milawat aa rhe ksii ko fikr Ni saram say doob mro mood g jindabaad
@rushikeshrithe6103,Austria 🇦🇹 & its beauty with this song such an amazing emotion. ❤
@soyabchoudhary7901,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 mera bachpan lota do.plzz
@golumeena8995,I was in 2nd class when this was came out
@beingaamir8935,1st love with this song
@amitofficial6592,My class teacher punished while singing this song in class in tempo. 😢😢 misss those days
@mansisahoo9125,Well I really love this song so much.....❤️❤️❤️
@Manishsahu-qk4zl,Boycott 🐖🐖🐖
@arandomguy9756,Back when Bollywood songs were listenable 💖
@somoysomoyc9313,5:18
@somoysomoyc9313,5:30 feel it man
@niteshsaxena1066,The official friend zone song😂
@nidhireddy2978,"""THE LEGEND MELODY QUEEN NIGHTINGAL SHREYA GHOSHAL""😘😘😘😘😘😘😘😘😘"
@ritusingh6904,Mumu Meri dost haii🖤🖤
@rishalinmukhim4729,Am quarantine now am watching only Katrina vedeo bocoz I love i  like her vedeo n love Katrina..😘😘😘💖💖💕💕
@bossbettyblogger3122,School days
@NehaYadav-rk2yz,"What are the things only Salman Khan can do?
Salman khan can do anything he wants .. because he is rich enough .. ! Yess a harsh truth .

He have done the following things :-

He can spoil any actor’s career without thinking about it .
He supports murderer like Sooraj Pancholi .
In case u dont know sooraj pancholi . So let me introduce him .

In 2013 he killed Jiya khan . He sexually sexually harrased her . He even Aborted her child in home .. yes he did that .. he himself , without any doctor . Imagine the pain, mentally and physically she must be going through ....

Okayy getting back !

He can kill any animal that he wants to .
He can drink and drive .
He can easily ban someone in bollywood.
He can donate money for corona virus , but only to show off!
He can murder anyone without getting arrested .
He can make you u a bollywood star.
The only one thing that he can’t do is making his movies hit. Its in our hand . Lets boycott him and support the outsiders so that no one can again become a Second Sushant Singh Rajput ."
@kalyugon,This song fills love in my..... hollow brain.
@mohammedabuzar4411,Yahan per sab bhikhaari bhikh maangne aa jaate like karo like karo like karo😒😒
@sahilstt8239,Shreya Ghoshal ❤️❤️❤️😘😘😘
@parameswarchatterjee5029,LOVE THIS SONG ❤️❤️❤️
@khalidshek3758,I love you so much baby ❤️😍 💙😍 ❤️😍 💙😍 ❤️😍 💙 😍❤️ 😍💙 😍❤️ 😍💙 😍❤️ 😍💙😍 ❤️
@karimkhan6393,Hiii
@JoyaMohonto,Childhood.❤️
@Pranavkamblex,To My bestfriend❤
@radhebhaiya229,Salman Khan is Most Handsome Bollywood Actor Next Level SWAG 🔥
@shewaleratnali,Salman Katrina😘😘😍😍
@lakhanmanhasvlogs4705,Good days
@farzanakhan6000,Kuchh nhi kar pa rhe apne dost ke liye
@aheroladdanamankhan2765,"So beautiful friends...
Nice songs...
Beautiful actor Salman & Kait...?"
@iftikharkhan2920,Subhanallah salman rasheed Khan tu he to meare dost hai
@umeshbhusal6723,Overrated song overrated actors
@vimalchaudhary88,charm of salman khan
@rajutiwari3115,Shaant singh rajput ka gunahgar
@parasbiba8909,School ke pyar or apne pehle pyar k liye ye song gaya krta tha main aaj pta nhi kaha hogi wo miss you Shweta
@mosammeenapapumeena9440,Goob
@sindhum8233,Who is watching this during corona lockdown??
@rockerxx41,"Sony ericsson  phone in hand , Playing prince of persia game in phone, this song is playing in headphones, man those were the days"
@alwin_anas4797,still Good Looking
@aneekhanvlog4985,Plz mujhe bh subscribe  krn
@rethiksingh9873,Aweosme song
@anandsharma5606,I love is song
@lakshyasharma3949,Old salman
@mushahidulislam703,Bollywood 4k video song
@sazmirhussain850,Salman is  very  nice😄
@tombentick5748,"I remember I've dedicated this song to my friend and later she became my Girlfriend, i was in 11th.  Missing ❤❤😘😘😘"
@thegauravkumar9243,Ghatia insan hai yeh insaan hi nahi hai haivaan hai yeh
@saptarshichakravarty4266,I still remember I was in class 3 ❤
@shamimbano8014,Who is listing in 2020
@imranakrambhatti4767,I love this song because when this song was released I m in love and I really love listening this song ❤😍
@zeenatzafarsheikh6466,I m in 10
@tamannafathima5107,I love this music 🎶 tons 😍😍👍😊
@alpeshrathod7524,In third year college my girlfriend sing this song for just showoff to me and I enjoy that as blind and ...now she has left me blindly...💞😣🤘🤕
@akashdedhagurjar1289,Bachpan me jindagi tha aab pata laga jindagi jihadi banane ki koshish thi
@lalitkashyap2395,Jidko jisko suscribe karvna ho  3 nubar pe commet kar dena appka Suscribe ho jayega hame bi Dhyan dijiye Rahana
@hayaeman9367,Hate the person but still love the song💕
@goodhealth6557,Very nice 👌❤️
@Monika87185,Melodia lor 😘🖤
@indiancammandogaminggroup9468,Beautiful song ❤️😍 haayee  Salman Sir kitne cute and handsome hai 🤗💜🤩🦋💞
@OperationEmployment,❤️❤️❤️❤️❤️❤️
@jangujaiswar4310,Tuhi to meri dost hai
@vinceisgod1547,I came here for Rehman Ji...not these idiots
@Alibaba.Logic.Builders,Pure Divine ❤️ Rahman Saab
@zeyaakhan3844,Allah tumdono ak karde milade ar hamsafar akdusre kabanade i you apki
@saikazargar6214,God!!!!! Memorable
@annniiii,"Remembering my first boyfriend ....who use to sing for me....every day😊😊😊😊

Kisko aur yad ata ha??i 😄"
@pintumahajan6133,Nostalgic. .the smell of the song refresh the night when I was with my crush. .
@azazzu9736,Hit like 👍 Jo koyi bhi yeh song sun k apna bachpan yaad kar Raha hai❤️
@havepatience2090,"Travelling through clouds☁!
Fairytale types🌠
Ghajni, 1920, Yuvraaj those days😞😞😞"
@entertainmentvideos.5850,Wow awesome song 😗😗😗😗😗😍
@sirajderaiya6149,I use to listen this song when i am driving cars in vice city😍🥰
@autumnleavestaytan,😍😍 memories
@ardhendusarkar6400,Salman Khan's acting is really pathetic
@PrashantKumar-tx2jr,Bad acting of salman
@swapnilpatil7986,A R  REHMAN 😍😍😍
@amitmazumder2309,My all time Fav Song
@rahulsardar1560,Criminal salman hijda
@chandanchoicevlogs8682,"Tuhi to Mari dost h hai...  
Tu Mari dost hai ... Nahi gay's"
@sudeshpradhan4747,Yuvraaj picture hai kya.kabhi release hoga.
@PCFEOP,Benny dayal yaar kya awaz hy teri
@drfaizanmirza6546,This incredible raga filled western melody is amongst the finest created by ARR.
@harrymittal590,"This is  the song we both loved

Her name is🤭🤭🤭😍😍💕💕💕"
@harrymittal590,This song 🥰🥰🥰🥰
@trollking6481,04:00 OMG 😱 what a handsome man yaar pagal ho jaunga 😭
@omtripathi011,One of the best masterpieces of A. R. RAHMAN.
@rockybhai7814,Who remembering your school and college days while listening this song....hit like
@armanikapreetyka9945,4:40 -5:25 best part❤
@realbeautythings28,❤❤
@rajamazumder7000,When ever I listen this song...I miss my 1st crush 😘😘😘
@suryajoshi6024,Wife
@aishwaryasureshkumar8497,My all time favorite song
@sunnyahire1945,Nice song
@shoaib7473,salman khan's body and looks👌
@RohitSharma-jo2zc,Iistening during corona
@deebahassan5747,tu he tu mere dot hai song lovely
@dabesttrailers6650,"I HATE THIS COMMENT "" Kon Kon 2020 me sun raha hai """
@captainhaddock304,Awwaaaaz hooon maiiin ❤️
@dibyajyotidutta6108,Days when bhai...was fit and handsome...like machho man
@kajaldas9322,😊😊😊
@AI.shorts.01,Ye wo waqt tha jab Bollywood sach me bhi masterpiece music banata tha🙌🏻😍
@superbmuzzi435,She is gorgeous ❤️😍 like my bro Sallu Bhai vr all1
@shalinimallesh2592,My favourite singer shreya Goshala 👌♥️
@shalinimallesh2592,Super song😘😘😘😘❤️❤️❤️❤️♥️♥️
@KuwaitKuwait-cn5md,Good jodi 👌👌
@HigherstudyAbroad41,Excellent song...
@khushidubey3618,All credit goes to AR RAHman
@rajpillai6093,How can A best song be choreographed this much poorly :(
@saroon2271,Bollywood gangster salman khaneyyy 😡😡🤬
@jasdevs3427,Wed aug 5.  Talk to a girl in ghg 2021 avreen
@sudip2236,I love songs ♥️♥️
@amitgautam396,i had listened this song on college fest.
@bhavnavharitsa7653,The song is ringing in my ear!!
@vickydas6354,"Katrina looks like ""Jannat ki hoor"". The ocean of beauty 😍❤️❣️ 😘😘😍😍 0:54"
@shivanandpatil6053,Singer: Benny Dayal👌
@fayiq_ehmad,"Was in 6th.
Did'nt knew Benny Dayal is the singer"
@sangeethavishnu8491,"നല്ല പാട്ട് AR Rahman  .... 
Video"
@dr.yasemin912,A.R. Rahman 💗💖❣
@anjupusdekar4271,Third  class  actor  Salman  Khan
@ronilmac111,5:19 Shreya Ghoshal 👏♥
@alfikhan4622,I love sooooo machh sallu bhai 😘😘😘😘😘😘😘😘😘😘😘😘😍😍😍😘😘😍😍😍
@dassweta100,Benny Dayal is a precious being who needs to be preserved.
@sushmitasahu3199,Happy Friendship Day
@SONYSINGH-kc6ye,Nice song 👌👌👌🎶🎶🎶👈
@priyanshugoyal928,Nice song when I listen it so I feel it
@arunmudliyar5055,This song has so many memories like this was the song I used to listen in iPod even it was China made because in 2008 there was no YouTube or internet there is so many memories attached with this song people call it a nostalgic its so completely true
@sakshikumari8247,Super song💐
@kashfiforidy5336,"Excellent music,,,,,,,,,,,,,,,,,,,,,,"
@user-gv6we3zz4d,عيدمبارك لكاتريناكيف لانهامسلمه مؤمنه
@shreyass255,The only bad thing about the song is the acting level of salman and katrina.
@mousumibanerjee1332,Beautiful song 👌👌❤
@arunkumarmandal6598,Thank God.. ye T series k gana nehi hey..nehi to fir isko vi remake Kar deta..
@usharoy3699,Tish it may FB song 💕💕💕💕
@munnujaan8304,Love u salmn bro
@Shin-cu6fm,"My childhood's favourite song.
(Whenever i listened to it i would imagine me being with my crush)"
@prithvirajmaity,Driving on top of footpath sleepers be like
@subhammishra4032,Rip sushant bhai
@umamafurqan7108,Why is nobody appreciating the orchestra?
@kawarefaisal9595,"Selmon bhoi flying in air..
Le birds: Are BC humko to baksh do!"
@lukesh5085,My one of the fav.Songs..And heroine😋😋😋
@muktarajas6005,😘😘😘
@shaikkhaled8888,My favourite hero  awesom handsome🤗🤗🤗🤗🤗
@tariqueaziztarique3758,Bollywood ka king Bhaijan superstar Salman Sir ke liye like kijiye
@jackjohn381,Salman is the best actor.
@amanpandey6842,"Ar Rahman, You Legend ❤💘❤"
@afzalhelpline9638,Song sunne se zyada sab ka interest salman ka look dekhne me hai...
@szn00,"This song has so much random things it feels like they had a lot of idea for one song...
But it's a masterpiece ♥️"
@sumairakhan6854,Salman Khan lOok soOo OwsOme dashing handsOme
@sumairakhan6854,I lOve this sOng & W your favOurite sOng & my childhOod favOurite sOng W I missing my Old time 😢😢😢W i lOve you sOOooo much you r my 1st childhOod lOve & we lOve each Other i missing you
@rockingaman5551,❤️❤️
@hemasharma5469,I like this song but after shushant rajput I hate salman
@sonalibisht424,4:10
@TheTravellingTechie,Wow...back to Good old school days!!
@ankurpathak50,Salman Khan handsome man
@reshmakhatun8270,"This song is remind me of my school life love💞.. I am waiting for her today, I do not know why. ... From-suman"
@ShyameedShyameed-jh3fb,My heart taching song N.S
@manasranjansahoo6161,My favourite evergreen song🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈☔☔☔☔☔☔☔☔⛈️⛈️⛈️⛈️🎶🎶🎶🎶🎺🎺🎻🎻🎻💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💕💕💕💕💕👄👄👄👄💋💋💋💋♥️♥️♥️♥️♥️♥️🥀🥀🥀🥀🌹🌹🌹🌹❣️❣️❣️❣️💞💞💞💘💘💘💖💖💖💖💞💞💞💞💞💞🌴🌴🌴🌴🌴🌴🌴🌴🌴🍁🍁🍁🍁🍂🍂🍂🍂🍫🍫🍫🍫🍫🍫🏝️🏝️🏝️🏝️🏝️🏝️🏝️🏝️⛈️⛈️⛈️⛈️⛈️⛈️🏉🏉🏉🏉🏈🏈🏈🏈🏒🏒🏒🏒🍁🍁🍁🍁🍁😍😍😍😍😍😍😍🎷🎷🎷🎷🎷🎷👌👌👌👌🤞🤞🤞🤞👍👍👍👍👍😘😘😘😘😘
